     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -3.38453     0.23865     0.34568     0.51011     0.41816     0.00000     0.00000     0.00000     0.00000     0.00000     1.51260
    -3.37853     0.24411     0.34745     0.51087     0.42313     0.00000     0.00000     0.00000     0.00000     0.00000     1.52556
    -3.37153     0.24954     0.34957     0.51235     0.42851     0.00000     0.00000     0.00000     0.00000     0.00000     1.53997
    -3.36553     0.25479     0.35159     0.51357     0.43374     0.00000     0.00000     0.00000     0.00000     0.00000     1.55369
    -3.35953     0.26009     0.35392     0.51544     0.43938     0.00000     0.00000     0.00000     0.00000     0.00000     1.56883
    -3.35353     0.26237     0.35721     0.51820     0.44482     0.00000     0.00000     0.00000     0.00000     0.00000     1.58260
    -3.34653     0.25778     0.35895     0.52013     0.44419     0.00000     0.00000     0.00000     0.00000     0.00000     1.58105
    -3.34053     0.25220     0.35981     0.52143     0.44147     0.00000     0.00000     0.00000     0.00000     0.00000     1.57491
    -3.33453     0.24706     0.36072     0.52285     0.43910     0.00000     0.00000     0.00000     0.00000     0.00000     1.56973
    -3.32853     0.24226     0.36186     0.52453     0.43694     0.00000     0.00000     0.00000     0.00000     0.00000     1.56559
    -3.32153     0.23733     0.36281     0.52591     0.43404     0.00000     0.00000     0.00000     0.00000     0.00000     1.56009
    -3.31553     0.23211     0.36336     0.52670     0.43021     0.00000     0.00000     0.00000     0.00000     0.00000     1.55238
    -3.30953     0.22716     0.36449     0.52709     0.42653     0.00000     0.00000     0.00000     0.00000     0.00000     1.54527
    -3.30353     0.22592     0.36576     0.52727     0.42497     0.00000     0.00000     0.00000     0.00000     0.00000     1.54392
    -3.29653     0.22507     0.36739     0.52782     0.42384     0.00000     0.00000     0.00000     0.00000     0.00000     1.54412
    -3.29053     0.22524     0.37022     0.52986     0.42468     0.00000     0.00000     0.00000     0.00000     0.00000     1.55000
    -3.28453     0.22620     0.37451     0.53385     0.42739     0.00000     0.00000     0.00000     0.00000     0.00000     1.56195
    -3.27853     0.22781     0.37971     0.53916     0.43136     0.00000     0.00000     0.00000     0.00000     0.00000     1.57804
    -3.27153     0.22987     0.38570     0.54553     0.43633     0.00000     0.00000     0.00000     0.00000     0.00000     1.59743
    -3.26553     0.24315     0.41246     0.57162     0.46665     0.00000     0.00000     0.00000     0.00000     0.00000     1.69388
    -3.25953     0.22816     0.38853     0.54799     0.43666     0.00000     0.00000     0.00000     0.00000     0.00000     1.60134
    -3.25353     0.22980     0.39363     0.55248     0.43980     0.00000     0.00000     0.00000     0.00000     0.00000     1.61571
    -3.24653     0.23045     0.39746     0.55612     0.44234     0.00000     0.00000     0.00000     0.00000     0.00000     1.62637
    -3.24053     0.23024     0.40005     0.55904     0.44455     0.00000     0.00000     0.00000     0.00000     0.00000     1.63388
    -3.23453     0.22983     0.40251     0.56175     0.44669     0.00000     0.00000     0.00000     0.00000     0.00000     1.64078
    -3.22853     0.22929     0.40490     0.56431     0.44882     0.00000     0.00000     0.00000     0.00000     0.00000     1.64732
    -3.22153     0.22853     0.40684     0.56611     0.45079     0.00000     0.00000     0.00000     0.00000     0.00000     1.65227
    -3.21553     0.22758     0.40840     0.56730     0.45272     0.00000     0.00000     0.00000     0.00000     0.00000     1.65600
    -3.20953     0.22671     0.41014     0.56896     0.45494     0.00000     0.00000     0.00000     0.00000     0.00000     1.66075
    -3.20353     0.22594     0.41198     0.57091     0.45720     0.00000     0.00000     0.00000     0.00000     0.00000     1.66603
    -3.19653     0.22512     0.41347     0.57264     0.45952     0.00000     0.00000     0.00000     0.00000     0.00000     1.67075
    -3.19053     0.22412     0.41272     0.57216     0.46045     0.00000     0.00000     0.00000     0.00000     0.00000     1.66945
    -3.18453     0.22316     0.41183     0.57143     0.46139     0.00000     0.00000     0.00000     0.00000     0.00000     1.66781
    -3.17853     0.22268     0.41303     0.57373     0.46299     0.00000     0.00000     0.00000     0.00000     0.00000     1.67243
    -3.17153     0.22249     0.41408     0.57558     0.46412     0.00000     0.00000     0.00000     0.00000     0.00000     1.67627
    -3.16553     0.22242     0.41497     0.57693     0.46488     0.00000     0.00000     0.00000     0.00000     0.00000     1.67920
    -3.15953     0.22229     0.41584     0.57791     0.46520     0.00000     0.00000     0.00000     0.00000     0.00000     1.68124
    -3.15353     0.22206     0.41660     0.57891     0.46545     0.00000     0.00000     0.00000     0.00000     0.00000     1.68302
    -3.14653     0.22167     0.41740     0.57993     0.46561     0.00000     0.00000     0.00000     0.00000     0.00000     1.68461
    -3.14053     0.22154     0.41871     0.58162     0.46660     0.00000     0.00000     0.00000     0.00000     0.00000     1.68847
    -3.13453     0.22163     0.42047     0.58380     0.46832     0.00000     0.00000     0.00000     0.00000     0.00000     1.69422
    -3.12753     0.22178     0.42258     0.58632     0.47056     0.00000     0.00000     0.00000     0.00000     0.00000     1.70124
    -3.12153     0.22207     0.42496     0.58928     0.47319     0.00000     0.00000     0.00000     0.00000     0.00000     1.70950
    -3.11553     0.22252     0.42819     0.59352     0.47687     0.00000     0.00000     0.00000     0.00000     0.00000     1.72110
    -3.10953     0.22297     0.43129     0.59759     0.48065     0.00000     0.00000     0.00000     0.00000     0.00000     1.73250
    -3.10253     0.22347     0.43432     0.60157     0.48458     0.00000     0.00000     0.00000     0.00000     0.00000     1.74394
    -3.09653     0.22412     0.43763     0.60589     0.48931     0.00000     0.00000     0.00000     0.00000     0.00000     1.75695
    -3.09053     0.22479     0.44115     0.61053     0.49463     0.00000     0.00000     0.00000     0.00000     0.00000     1.77110
    -3.08453     0.22534     0.44487     0.61539     0.50027     0.00000     0.00000     0.00000     0.00000     0.00000     1.78587
    -3.07753     0.22516     0.44812     0.62034     0.50506     0.00000     0.00000     0.00000     0.00000     0.00000     1.79868
    -3.07153     0.22484     0.45102     0.62496     0.50959     0.00000     0.00000     0.00000     0.00000     0.00000     1.81041
    -3.06553     0.22443     0.45378     0.62941     0.51407     0.00000     0.00000     0.00000     0.00000     0.00000     1.82169
    -3.05953     0.22419     0.45755     0.63541     0.51907     0.00000     0.00000     0.00000     0.00000     0.00000     1.83622
    -3.05253     0.22398     0.46263     0.64274     0.52516     0.00000     0.00000     0.00000     0.00000     0.00000     1.85451
    -3.04653     0.22378     0.46791     0.65097     0.53178     0.00000     0.00000     0.00000     0.00000     0.00000     1.87444
    -3.04053     0.22332     0.47127     0.65636     0.53727     0.00000     0.00000     0.00000     0.00000     0.00000     1.88822
    -3.03453     0.22273     0.47290     0.65956     0.54080     0.00000     0.00000     0.00000     0.00000     0.00000     1.89599
    -3.02753     0.22200     0.47306     0.65987     0.54188     0.00000     0.00000     0.00000     0.00000     0.00000     1.89681
    -3.02153     0.22128     0.47159     0.65657     0.54015     0.00000     0.00000     0.00000     0.00000     0.00000     1.88959
    -3.01553     0.22062     0.47025     0.65336     0.53934     0.00000     0.00000     0.00000     0.00000     0.00000     1.88357
    -3.00953     0.22001     0.46933     0.65102     0.53985     0.00000     0.00000     0.00000     0.00000     0.00000     1.88021
    -3.00253     0.21933     0.46795     0.64812     0.54042     0.00000     0.00000     0.00000     0.00000     0.00000     1.87582
    -2.99653     0.21873     0.46686     0.64521     0.54225     0.00000     0.00000     0.00000     0.00000     0.00000     1.87305
    -2.99053     0.21824     0.46503     0.64090     0.54350     0.00000     0.00000     0.00000     0.00000     0.00000     1.86767
    -2.98453     0.21776     0.46256     0.63493     0.54435     0.00000     0.00000     0.00000     0.00000     0.00000     1.85960
    -2.97753     0.21710     0.46144     0.63018     0.54650     0.00000     0.00000     0.00000     0.00000     0.00000     1.85522
    -2.97153     0.21663     0.46470     0.63008     0.55303     0.00000     0.00000     0.00000     0.00000     0.00000     1.86444
    -2.96553     0.21617     0.46766     0.62827     0.55897     0.00000     0.00000     0.00000     0.00000     0.00000     1.87107
    -2.95953     0.21566     0.46822     0.62054     0.56110     0.00000     0.00000     0.00000     0.00000     0.00000     1.86552
    -2.95253     0.21501     0.47018     0.61602     0.56448     0.00000     0.00000     0.00000     0.00000     0.00000     1.86569
    -2.94653     0.21504     0.47458     0.61550     0.57019     0.00000     0.00000     0.00000     0.00000     0.00000     1.87531
    -2.94053     0.21524     0.47633     0.61318     0.57126     0.00000     0.00000     0.00000     0.00000     0.00000     1.87601
    -2.93453     0.21393     0.46970     0.60495     0.55941     0.00000     0.00000     0.00000     0.00000     0.00000     1.84799
    -2.92753     0.21403     0.46719     0.59948     0.55471     0.00000     0.00000     0.00000     0.00000     0.00000     1.83541
    -2.92153     0.21689     0.47309     0.60498     0.56221     0.00000     0.00000     0.00000     0.00000     0.00000     1.85717
    -2.91553     0.22016     0.48479     0.61947     0.57631     0.00000     0.00000     0.00000     0.00000     0.00000     1.90073
    -2.90953     0.22240     0.50023     0.64164     0.59430     0.00000     0.00000     0.00000     0.00000     0.00000     1.95857
    -2.90253     0.22418     0.51682     0.66529     0.61227     0.00000     0.00000     0.00000     0.00000     0.00000     2.01856
    -2.89653     0.22564     0.53284     0.68852     0.62875     0.00000     0.00000     0.00000     0.00000     0.00000     2.07575
    -2.89053     0.22708     0.55761     0.73576     0.65990     0.00000     0.00000     0.00000     0.00000     0.00000     2.18035
    -2.88453     0.22791     0.54576     0.70446     0.64132     0.00000     0.00000     0.00000     0.00000     0.00000     2.11945
    -2.87753     0.22985     0.55074     0.70872     0.64328     0.00000     0.00000     0.00000     0.00000     0.00000     2.13259
    -2.87153     0.23242     0.55117     0.71143     0.64345     0.00000     0.00000     0.00000     0.00000     0.00000     2.13847
    -2.86553     0.23124     0.54542     0.70930     0.63728     0.00000     0.00000     0.00000     0.00000     0.00000     2.12324
    -2.85853     0.22676     0.54037     0.70807     0.62916     0.00000     0.00000     0.00000     0.00000     0.00000     2.10436
    -2.85253     0.22067     0.54904     0.72316     0.63104     0.00000     0.00000     0.00000     0.00000     0.00000     2.12391
    -2.84653     0.21414     0.52796     0.70785     0.61036     0.00000     0.00000     0.00000     0.00000     0.00000     2.06031
    -2.84053     0.19937     0.49790     0.67799     0.57378     0.00000     0.00000     0.00000     0.00000     0.00000     1.94904
    -2.83353     0.18982     0.47548     0.65722     0.54839     0.00000     0.00000     0.00000     0.00000     0.00000     1.87091
    -2.82753     0.18595     0.47569     0.66244     0.55187     0.00000     0.00000     0.00000     0.00000     0.00000     1.87595
    -2.82153     0.18448     0.48047     0.66353     0.55445     0.00000     0.00000     0.00000     0.00000     0.00000     1.88293
    -2.81553     0.18330     0.49063     0.66861     0.55313     0.00000     0.00000     0.00000     0.00000     0.00000     1.89567
    -2.80853     0.18234     0.52052     0.69215     0.56819     0.00000     0.00000     0.00000     0.00000     0.00000     1.96320
    -2.80253     0.18154     0.55837     0.72124     0.59109     0.00000     0.00000     0.00000     0.00000     0.00000     2.05224
    -2.79653     0.18083     0.60264     0.75209     0.61964     0.00000     0.00000     0.00000     0.00000     0.00000     2.15520
    -2.79053     0.17986     0.63417     0.76054     0.63532     0.00000     0.00000     0.00000     0.00000     0.00000     2.20989
    -2.78353     0.17928     0.73777     0.81090     0.68290     0.00000     0.00000     0.00000     0.00000     0.00000     2.41085
    -2.77753     0.17888     0.72784     0.80193     0.66512     0.00000     0.00000     0.00000     0.00000     0.00000     2.37377
    -2.77153     0.17834     0.71150     0.78275     0.65182     0.00000     0.00000     0.00000     0.00000     0.00000     2.32441
    -2.76553     0.17778     0.70341     0.77195     0.64386     0.00000     0.00000     0.00000     0.00000     0.00000     2.29700
    -2.75853     0.17736     0.71414     0.77840     0.65369     0.00000     0.00000     0.00000     0.00000     0.00000     2.32359
    -2.75253     0.17668     0.73304     0.79308     0.67554     0.00000     0.00000     0.00000     0.00000     0.00000     2.37834
    -2.74653     0.17546     0.74271     0.79704     0.68882     0.00000     0.00000     0.00000     0.00000     0.00000     2.40403
    -2.74053     0.17428     0.75441     0.79892     0.70131     0.00000     0.00000     0.00000     0.00000     0.00000     2.42892
    -2.73353     0.17406     0.81100     0.81740     0.74415     0.00000     0.00000     0.00000     0.00000     0.00000     2.54661
    -2.72753     0.17394     0.81230     0.82130     0.74678     0.00000     0.00000     0.00000     0.00000     0.00000     2.55432
    -2.72153     0.17348     0.80840     0.81970     0.74252     0.00000     0.00000     0.00000     0.00000     0.00000     2.54410
    -2.71553     0.17324     0.80101     0.81680     0.73190     0.00000     0.00000     0.00000     0.00000     0.00000     2.52295
    -2.70853     0.17364     0.77440     0.80121     0.71625     0.00000     0.00000     0.00000     0.00000     0.00000     2.46550
    -2.70253     0.17604     0.76646     0.79785     0.71259     0.00000     0.00000     0.00000     0.00000     0.00000     2.45294
    -2.69653     0.17402     0.75492     0.78720     0.69722     0.00000     0.00000     0.00000     0.00000     0.00000     2.41336
    -2.69053     0.17342     0.74795     0.77854     0.68742     0.00000     0.00000     0.00000     0.00000     0.00000     2.38733
    -2.68353     0.17388     0.73971     0.77144     0.67974     0.00000     0.00000     0.00000     0.00000     0.00000     2.36477
    -2.67753     0.17440     0.72639     0.76156     0.66928     0.00000     0.00000     0.00000     0.00000     0.00000     2.33163
    -2.67153     0.17654     0.71484     0.75180     0.66204     0.00000     0.00000     0.00000     0.00000     0.00000     2.30522
    -2.66553     0.17908     0.70760     0.74326     0.65853     0.00000     0.00000     0.00000     0.00000     0.00000     2.28847
    -2.65853     0.18104     0.70372     0.73577     0.65651     0.00000     0.00000     0.00000     0.00000     0.00000     2.27704
    -2.65253     0.18254     0.71608     0.73094     0.66760     0.00000     0.00000     0.00000     0.00000     0.00000     2.29716
    -2.64653     0.18356     0.73366     0.72694     0.68434     0.00000     0.00000     0.00000     0.00000     0.00000     2.32850
    -2.64053     0.18366     0.73158     0.72175     0.68288     0.00000     0.00000     0.00000     0.00000     0.00000     2.31987
    -2.63353     0.18306     0.71175     0.71634     0.66331     0.00000     0.00000     0.00000     0.00000     0.00000     2.27446
    -2.62753     0.18274     0.70496     0.71084     0.65542     0.00000     0.00000     0.00000     0.00000     0.00000     2.25396
    -2.62153     0.18254     0.70258     0.70745     0.65109     0.00000     0.00000     0.00000     0.00000     0.00000     2.24366
    -2.61453     0.18282     0.70405     0.70711     0.65129     0.00000     0.00000     0.00000     0.00000     0.00000     2.24527
    -2.60853     0.18388     0.70970     0.70994     0.65670     0.00000     0.00000     0.00000     0.00000     0.00000     2.26022
    -2.60253     0.18552     0.71408     0.71332     0.65976     0.00000     0.00000     0.00000     0.00000     0.00000     2.27268
    -2.59653     0.18784     0.71612     0.71593     0.66071     0.00000     0.00000     0.00000     0.00000     0.00000     2.28060
    -2.58953     0.19252     0.71900     0.71807     0.66353     0.00000     0.00000     0.00000     0.00000     0.00000     2.29312
    -2.58353     0.19340     0.71895     0.71789     0.66092     0.00000     0.00000     0.00000     0.00000     0.00000     2.29116
    -2.57753     0.19284     0.71841     0.71614     0.65752     0.00000     0.00000     0.00000     0.00000     0.00000     2.28491
    -2.57153     0.19276     0.72108     0.71512     0.65668     0.00000     0.00000     0.00000     0.00000     0.00000     2.28564
    -2.56453     0.19482     0.73210     0.71923     0.66292     0.00000     0.00000     0.00000     0.00000     0.00000     2.30907
    -2.55853     0.19868     0.75691     0.73235     0.68080     0.00000     0.00000     0.00000     0.00000     0.00000     2.36874
    -2.55253     0.20268     0.78652     0.74724     0.70112     0.00000     0.00000     0.00000     0.00000     0.00000     2.43756
    -2.54653     0.20748     0.82600     0.76664     0.72524     0.00000     0.00000     0.00000     0.00000     0.00000     2.52536
    -2.53953     0.21198     0.87640     0.78712     0.75620     0.00000     0.00000     0.00000     0.00000     0.00000     2.63170
    -2.53353     0.21354     0.92300     0.80480     0.78458     0.00000     0.00000     0.00000     0.00000     0.00000     2.72592
    -2.52753     0.21374     0.98200     0.83080     0.81660     0.00000     0.00000     0.00000     0.00000     0.00000     2.84314
    -2.52153     0.21800     1.01510     0.86020     0.83240     0.00000     0.00000     0.00000     0.00000     0.00000     2.92570
    -2.51453     0.18534     0.82840     0.78495     0.70919     0.00000     0.00000     0.00000     0.00000     0.00000     2.50788
    -2.50853     0.17078     0.72885     0.72592     0.65780     0.00000     0.00000     0.00000     0.00000     0.00000     2.28335
    -2.50253     0.16594     0.69117     0.69963     0.64180     0.00000     0.00000     0.00000     0.00000     0.00000     2.19854
    -2.49653     0.16366     0.67131     0.68710     0.63543     0.00000     0.00000     0.00000     0.00000     0.00000     2.15750
    -2.48953     0.16188     0.65723     0.67732     0.63204     0.00000     0.00000     0.00000     0.00000     0.00000     2.12847
    -2.48353     0.16046     0.64737     0.66784     0.63119     0.00000     0.00000     0.00000     0.00000     0.00000     2.10686
    -2.47753     0.15918     0.64062     0.65880     0.63025     0.00000     0.00000     0.00000     0.00000     0.00000     2.08885
    -2.47153     0.15786     0.63613     0.65022     0.62895     0.00000     0.00000     0.00000     0.00000     0.00000     2.07316
    -2.46453     0.15758     0.63484     0.64384     0.62872     0.00000     0.00000     0.00000     0.00000     0.00000     2.06498
    -2.45853     0.15584     0.63436     0.63844     0.62958     0.00000     0.00000     0.00000     0.00000     0.00000     2.05822
    -2.45253     0.15446     0.63808     0.63654     0.63370     0.00000     0.00000     0.00000     0.00000     0.00000     2.06278
    -2.44653     0.15314     0.64363     0.63676     0.63850     0.00000     0.00000     0.00000     0.00000     0.00000     2.07203
    -2.43953     0.15226     0.64874     0.63788     0.64144     0.00000     0.00000     0.00000     0.00000     0.00000     2.08032
    -2.43353     0.15176     0.65476     0.63993     0.64359     0.00000     0.00000     0.00000     0.00000     0.00000     2.09004
    -2.42753     0.15138     0.66173     0.64258     0.64466     0.00000     0.00000     0.00000     0.00000     0.00000     2.10035
    -2.42153     0.15232     0.67110     0.64802     0.64628     0.00000     0.00000     0.00000     0.00000     0.00000     2.11772
    -2.41453     0.15298     0.68032     0.65506     0.64684     0.00000     0.00000     0.00000     0.00000     0.00000     2.13520
    -2.40853     0.15322     0.68722     0.65947     0.64660     0.00000     0.00000     0.00000     0.00000     0.00000     2.14651
    -2.40253     0.15330     0.69438     0.66310     0.64670     0.00000     0.00000     0.00000     0.00000     0.00000     2.15748
    -2.39653     0.15322     0.70165     0.66648     0.64691     0.00000     0.00000     0.00000     0.00000     0.00000     2.16826
    -2.38953     0.15304     0.70876     0.66946     0.64749     0.00000     0.00000     0.00000     0.00000     0.00000     2.17875
    -2.38353     0.15286     0.71606     0.67192     0.64930     0.00000     0.00000     0.00000     0.00000     0.00000     2.19014
    -2.37753     0.15260     0.72306     0.67361     0.65160     0.00000     0.00000     0.00000     0.00000     0.00000     2.20087
    -2.37153     0.15216     0.72756     0.67535     0.65144     0.00000     0.00000     0.00000     0.00000     0.00000     2.20651
    -2.36453     0.15216     0.72985     0.67755     0.64814     0.00000     0.00000     0.00000     0.00000     0.00000     2.20770
    -2.35853     0.15440     0.74234     0.68420     0.65054     0.00000     0.00000     0.00000     0.00000     0.00000     2.23148
    -2.35253     0.15898     0.75882     0.69410     0.65400     0.00000     0.00000     0.00000     0.00000     0.00000     2.26590
    -2.34553     0.16964     0.78166     0.70984     0.66128     0.00000     0.00000     0.00000     0.00000     0.00000     2.32242
    -2.33953     0.16370     0.77684     0.70690     0.65304     0.00000     0.00000     0.00000     0.00000     0.00000     2.30048
    -2.33353     0.16172     0.77144     0.70372     0.64796     0.00000     0.00000     0.00000     0.00000     0.00000     2.28484
    -2.32753     0.16006     0.76598     0.70070     0.64402     0.00000     0.00000     0.00000     0.00000     0.00000     2.27076
    -2.32053     0.15854     0.76142     0.69770     0.64116     0.00000     0.00000     0.00000     0.00000     0.00000     2.25882
    -2.31453     0.15700     0.75749     0.69417     0.63872     0.00000     0.00000     0.00000     0.00000     0.00000     2.24738
    -2.30853     0.15596     0.75288     0.69074     0.63564     0.00000     0.00000     0.00000     0.00000     0.00000     2.23522
    -2.30253     0.15490     0.74873     0.68606     0.63302     0.00000     0.00000     0.00000     0.00000     0.00000     2.22271
    -2.29553     0.15360     0.74392     0.68180     0.63099     0.00000     0.00000     0.00000     0.00000     0.00000     2.21031
    -2.28953     0.15226     0.74202     0.67855     0.63000     0.00000     0.00000     0.00000     0.00000     0.00000     2.20283
    -2.28353     0.15134     0.74248     0.67684     0.63098     0.00000     0.00000     0.00000     0.00000     0.00000     2.20164
    -2.27753     0.15072     0.74493     0.67544     0.63493     0.00000     0.00000     0.00000     0.00000     0.00000     2.20602
    -2.27053     0.15012     0.74721     0.67324     0.63925     0.00000     0.00000     0.00000     0.00000     0.00000     2.20982
    -2.26453     0.14936     0.74771     0.67046     0.64122     0.00000     0.00000     0.00000     0.00000     0.00000     2.20875
    -2.25853     0.14874     0.74870     0.66800     0.64338     0.00000     0.00000     0.00000     0.00000     0.00000     2.20882
    -2.25253     0.14824     0.75267     0.66595     0.64844     0.00000     0.00000     0.00000     0.00000     0.00000     2.21530
    -2.24553     0.14792     0.76204     0.66492     0.65874     0.00000     0.00000     0.00000     0.00000     0.00000     2.23362
    -2.23953     0.14844     0.77474     0.66678     0.67038     0.00000     0.00000     0.00000     0.00000     0.00000     2.26034
    -2.23353     0.15344     0.80220     0.68154     0.68514     0.00000     0.00000     0.00000     0.00000     0.00000     2.32232
    -2.22753     0.15630     0.81660     0.68648     0.69455     0.00000     0.00000     0.00000     0.00000     0.00000     2.35393
    -2.22053     0.15790     0.82640     0.68906     0.70242     0.00000     0.00000     0.00000     0.00000     0.00000     2.37578
    -2.21453     0.15446     0.82610     0.68290     0.70653     0.00000     0.00000     0.00000     0.00000     0.00000     2.36999
    -2.20853     0.15144     0.82850     0.67775     0.71190     0.00000     0.00000     0.00000     0.00000     0.00000     2.36959
    -2.20253     0.14898     0.83290     0.67381     0.71852     0.00000     0.00000     0.00000     0.00000     0.00000     2.37421
    -2.19553     0.14680     0.82780     0.67009     0.71477     0.00000     0.00000     0.00000     0.00000     0.00000     2.35946
    -2.18953     0.14488     0.81350     0.66698     0.70139     0.00000     0.00000     0.00000     0.00000     0.00000     2.32675
    -2.18353     0.14324     0.80560     0.66388     0.69370     0.00000     0.00000     0.00000     0.00000     0.00000     2.30642
    -2.17753     0.14406     0.80210     0.66729     0.69187     0.00000     0.00000     0.00000     0.00000     0.00000     2.30532
    -2.17053     0.14328     0.79795     0.66707     0.68839     0.00000     0.00000     0.00000     0.00000     0.00000     2.29669
    -2.16453     0.14246     0.79415     0.66645     0.68442     0.00000     0.00000     0.00000     0.00000     0.00000     2.28748
    -2.15853     0.14246     0.79361     0.66974     0.68261     0.00000     0.00000     0.00000     0.00000     0.00000     2.28842
    -2.15253     0.14092     0.78980     0.66545     0.67894     0.00000     0.00000     0.00000     0.00000     0.00000     2.27511
    -2.14553     0.13934     0.78496     0.66024     0.67458     0.00000     0.00000     0.00000     0.00000     0.00000     2.25912
    -2.13953     0.13800     0.77706     0.65546     0.66728     0.00000     0.00000     0.00000     0.00000     0.00000     2.23780
    -2.13353     0.13678     0.76850     0.65152     0.65950     0.00000     0.00000     0.00000     0.00000     0.00000     2.21630
    -2.12753     0.13562     0.76215     0.64816     0.65373     0.00000     0.00000     0.00000     0.00000     0.00000     2.19966
    -2.12053     0.13730     0.75916     0.64920     0.65577     0.00000     0.00000     0.00000     0.00000     0.00000     2.20143
    -2.11453     0.13504     0.75303     0.64259     0.65012     0.00000     0.00000     0.00000     0.00000     0.00000     2.18078
    -2.10853     0.13260     0.74649     0.63553     0.64416     0.00000     0.00000     0.00000     0.00000     0.00000     2.15878
    -2.10153     0.13020     0.74094     0.62946     0.63850     0.00000     0.00000     0.00000     0.00000     0.00000     2.13910
    -2.09553     0.12800     0.73700     0.62508     0.63372     0.00000     0.00000     0.00000     0.00000     0.00000     2.12380
    -2.08953     0.12690     0.73639     0.62496     0.63192     0.00000     0.00000     0.00000     0.00000     0.00000     2.12017
    -2.08353     0.12632     0.73732     0.62652     0.63154     0.00000     0.00000     0.00000     0.00000     0.00000     2.12170
    -2.07653     0.12728     0.75048     0.64630     0.63376     0.00000     0.00000     0.00000     0.00000     0.00000     2.15782
    -2.07053     0.12430     0.73258     0.62297     0.62642     0.00000     0.00000     0.00000     0.00000     0.00000     2.10627
    -2.06453     0.12370     0.73382     0.62248     0.62634     0.00000     0.00000     0.00000     0.00000     0.00000     2.10634
    -2.05853     0.12346     0.74022     0.62411     0.62912     0.00000     0.00000     0.00000     0.00000     0.00000     2.11691
    -2.05153     0.12326     0.74734     0.62663     0.63164     0.00000     0.00000     0.00000     0.00000     0.00000     2.12887
    -2.04553     0.12322     0.75983     0.63589     0.63222     0.00000     0.00000     0.00000     0.00000     0.00000     2.15116
    -2.03953     0.12264     0.75801     0.63260     0.63014     0.00000     0.00000     0.00000     0.00000     0.00000     2.14339
    -2.03353     0.12210     0.75627     0.62963     0.62890     0.00000     0.00000     0.00000     0.00000     0.00000     2.13690
    -2.02653     0.12164     0.75478     0.62712     0.62843     0.00000     0.00000     0.00000     0.00000     0.00000     2.13197
    -2.02053     0.12120     0.75233     0.62441     0.62763     0.00000     0.00000     0.00000     0.00000     0.00000     2.12557
    -2.01453     0.12086     0.74896     0.62131     0.62728     0.00000     0.00000     0.00000     0.00000     0.00000     2.11841
    -2.00853     0.12520     0.76347     0.62666     0.66244     0.00000     0.00000     0.00000     0.00000     0.00000     2.17777
    -2.00153     0.11938     0.74180     0.61158     0.62864     0.00000     0.00000     0.00000     0.00000     0.00000     2.10140
    -1.99553     0.11844     0.73779     0.60561     0.62790     0.00000     0.00000     0.00000     0.00000     0.00000     2.08974
    -1.98953     0.11800     0.73768     0.60068     0.63399     0.00000     0.00000     0.00000     0.00000     0.00000     2.09035
    -1.98353     0.11792     0.75360     0.61958     0.63752     0.00000     0.00000     0.00000     0.00000     0.00000     2.12862
    -1.97653     0.11704     0.73894     0.59642     0.63795     0.00000     0.00000     0.00000     0.00000     0.00000     2.09035
    -1.97053     0.11658     0.73530     0.58900     0.63976     0.00000     0.00000     0.00000     0.00000     0.00000     2.08064
    -1.96453     0.11608     0.73238     0.58168     0.64178     0.00000     0.00000     0.00000     0.00000     0.00000     2.07192
    -1.95853     0.11562     0.72573     0.57456     0.64022     0.00000     0.00000     0.00000     0.00000     0.00000     2.05613
    -1.95153     0.11520     0.71810     0.56784     0.63768     0.00000     0.00000     0.00000     0.00000     0.00000     2.03882
    -1.94553     0.11486     0.71096     0.56150     0.63543     0.00000     0.00000     0.00000     0.00000     0.00000     2.02275
    -1.93953     0.11450     0.70415     0.55538     0.63338     0.00000     0.00000     0.00000     0.00000     0.00000     2.00741
    -1.93353     0.11420     0.71088     0.56119     0.63117     0.00000     0.00000     0.00000     0.00000     0.00000     2.01744
    -1.92653     0.11500     0.72277     0.57468     0.63109     0.00000     0.00000     0.00000     0.00000     0.00000     2.04354
    -1.92053     0.11592     0.77484     0.62888     0.63166     0.00000     0.00000     0.00000     0.00000     0.00000     2.15130
    -1.91453     0.11798     0.72114     0.58966     0.63699     0.00000     0.00000     0.00000     0.00000     0.00000     2.06577
    -1.90853     0.11756     0.71582     0.58437     0.63677     0.00000     0.00000     0.00000     0.00000     0.00000     2.05452
    -1.90153     0.11662     0.70605     0.57246     0.63483     0.00000     0.00000     0.00000     0.00000     0.00000     2.02996
    -1.89553     0.11564     0.69683     0.56183     0.63261     0.00000     0.00000     0.00000     0.00000     0.00000     2.00691
    -1.88953     0.11476     0.68992     0.55261     0.63134     0.00000     0.00000     0.00000     0.00000     0.00000     1.98863
    -1.88353     0.11282     0.66260     0.51274     0.63016     0.00000     0.00000     0.00000     0.00000     0.00000     1.91832
    -1.87653     0.11340     0.66664     0.51748     0.63664     0.00000     0.00000     0.00000     0.00000     0.00000     1.93416
    -1.87053     0.11524     0.68968     0.53508     0.64574     0.00000     0.00000     0.00000     0.00000     0.00000     1.98574
    -1.86453     0.11264     0.70563     0.53936     0.63844     0.00000     0.00000     0.00000     0.00000     0.00000     1.99607
